gene,diagonal_original,diagonal_stabilized,diagonal_shift,gershgorin_radius
FBRSL1,0.0,-0.49072844,-0.49072844,0.44072843
FBXL14,0.0,-0.5388338,-0.5388338,0.48883379
FBXL17,0.0,-0.29084408,-0.29084408,0.24084407
FBXL19,0.0,-0.38167882,-0.38167882,0.3316788
FBXL20,0.0,-0.782256,-0.782256,0.732256
FBXL4,0.0,-0.32126334,-0.32126334,0.27126333
FBXL5,0.0,-0.4249575,-0.4249575,0.3749575
FBXL6,0.0,-0.6448405,-0.6448405,0.59484047
FBXL7,0.0,-0.32133827,-0.32133827,0.27133825
FBXL8,0.0,-0.49279696,-0.49279696,0.44279695
FBXO10,0.0,-0.4251486,-0.4251486,0.3751486
FBXO15,0.0,-0.47648352,-0.47648352,0.4264835
FBXO21,0.0,-0.9081195,-0.9081195,0.8581195
FBXO24,0.0,-0.3547556,-0.3547556,0.3047556
FBXO25,0.0,-0.45727277,-0.45727277,0.40727276
FBXO28,0.0,-0.82953936,-0.82953936,0.77953935
FBXO3,0.0,-0.7179628,-0.7179628,0.6679628
FBXO30,0.0,-0.7013678,-0.7013678,0.6513678
FBXO31,0.0,-0.8216955,-0.8216955,0.7716955
FBXO32,0.0,-0.4128011,-0.4128011,0.36280107
FBXO33,0.0,-0.72123307,-0.72123307,0.67123306
FBXO34,0.0,-0.9904623,-0.9904623,0.9404623
FBXO39,0.0,-0.41112018,-0.41112018,0.36112016
FBXO41,0.0,-0.379335,-0.379335,0.32933497
FBXO42,0.0,-0.4410011,-0.4410011,0.39100108
FBXO43,0.0,-0.46645766,-0.46645766,0.41645765
FBXO44,0.0,-0.3340542,-0.3340542,0.2840542
FBXO46,0.0,-0.6108417,-0.6108417,0.5608417
FBXO47,0.0,-0.36312628,-0.36312628,0.31312627
FBXO48,0.0,-0.40459457,-0.40459457,0.35459456
FBXO5,0.0,-0.72045124,-0.72045124,0.6704512
FBXO6,0.0,-0.5097711,-0.5097711,0.45977113
FBXO7,0.0,-0.5037108,-0.5037108,0.45371082
FBXO8,0.0,-0.36213642,-0.36213642,0.3121364
FBXO9,0.0,-0.5425515,-0.5425515,0.4925515
FBXW11,0.0,-0.8182758,-0.8182758,0.7682758
FBXW5,0.0,-0.6400427,-0.6400427,0.5900427
FBXW7,0.0,-0.71112204,-0.71112204,0.661122
FCER1G,0.0,-0.42985883,-0.42985883,0.37985882
FCGRT,0.0,-0.27970713,-0.27970713,0.22970712
FCHSD1,0.0,-0.27666265,-0.27666265,0.22666264
FCHSD2,0.0,-0.7396808,-0.7396808,0.6896808
FDPS,0.0,-0.3953485,-0.3953485,0.34534848
FDX1,0.0,-0.3885996,-0.3885996,0.3385996
FDXR,0.0,-0.36323318,-0.36323318,0.31323317
FEM1A,0.0,-0.87374395,-0.87374395,0.82374394
FEN1,0.0,-0.5968632,-0.5968632,0.5468632
FERMT2,0.0,-0.62749803,-0.62749803,0.577498
FEV,0.0,-0.6227354,-0.6227354,0.57273537
FEZF2,0.0,-0.3072141,-0.3072141,0.2572141
FFAR1,0.0,-0.36392242,-0.36392242,0.3139224
FGD3,0.0,-0.46423033,-0.46423033,0.41423032
FGD5,0.0,-0.59494674,-0.59494674,0.54494673
FGF1,0.0,-0.6056957,-0.6056957,0.5556957
FGF11,0.0,-0.3396885,-0.3396885,0.2896885
FGF13,0.0,-0.55956006,-0.55956006,0.50956005
FGF14,0.0,-0.53764135,-0.53764135,0.48764133
FGF18,0.0,-0.43146425,-0.43146425,0.38146424
FGF19,0.0,-0.3656311,-0.3656311,0.3156311
FGF2,0.0,-0.34836966,-0.34836966,0.29836965
FGF22,0.0,-0.27037138,-0.27037138,0.22037137
FGF4,0.0,-0.47695532,-0.47695532,0.4269553
FGF6,0.0,-0.48271698,-0.48271698,0.43271697
FGF8,0.0,-0.44604766,-0.44604766,0.39604765
FGFR1,0.0,-0.5205942,-0.5205942,0.47059417
FGFR1OP,0.0,-0.8333919,-0.8333919,0.7833919
FGFR2,0.0,-0.57474977,-0.57474977,0.52474976
FGFR3,0.0,-0.39906806,-0.39906806,0.34906805
FGFRL1,0.0,-0.5368038,-0.5368038,0.48680377
FGGY,0.0,-0.4064847,-0.4064847,0.35648468
FH,0.0,-0.6384493,-0.6384493,0.5884493
FHIT,0.0,-0.3441297,-0.3441297,0.2941297
FHL2,0.0,-0.44125414,-0.44125414,0.39125413
FHOD1,0.0,-0.50079125,-0.50079125,0.45079124
FIBCD1,0.0,-0.44219154,-0.44219154,0.39219153
FICD,0.0,-0.53533995,-0.53533995,0.48533994
FIG4,0.0,-0.625305,-0.625305,0.575305
FIGLA,0.0,-0.3425695,-0.3425695,0.2925695
FIGN,0.0,-0.39639887,-0.39639887,0.34639886
FIGNL1,0.0,-0.550857,-0.550857,0.500857
FILIP1L,0.0,-0.50073975,-0.50073975,0.45073977
FIS1,0.0,-0.7973028,-0.7973028,0.7473028
FITM2,0.0,-0.5030616,-0.5030616,0.45306158
FIZ1,0.0,-0.66527694,-0.66527694,0.61527693
FKBP10,0.0,-0.40909237,-0.40909237,0.35909235
FKBP11,0.0,-0.7955274,-0.7955274,0.7455274
FKBP14,0.0,-0.8641465,-0.8641465,0.81414646
FKBP2,0.0,-0.61215824,-0.61215824,0.5621582
FKBP5,0.0,-0.5684299,-0.5684299,0.5184299
FKBP8,0.0,-0.36857757,-0.36857757,0.31857756
FKBP9,0.0,-0.4951359,-0.4951359,0.4451359
FKBPL,0.0,-0.5948055,-0.5948055,0.54480547
FKRP,0.0,-0.5194093,-0.5194093,0.4694093
FLCN,0.0,-0.70284885,-0.70284885,0.65284884
FLG,0.0,-0.52019304,-0.52019304,0.47019303
FLII,0.0,-1.104107,-1.104107,1.0541071
FLJ13224,0.0,-0.41625378,-0.41625378,0.36625376
FLJ37453,0.0,-0.45356366,-0.45356366,0.40356365
FLJ38576,0.0,-0.37621287,-0.37621287,0.32621285
FLNA,0.0,-0.3684513,-0.3684513,0.3184513
FLOT1,0.0,-0.7763065,-0.7763065,0.7263065
FLOT2,0.0,-0.84977674,-0.84977674,0.79977673
FLRT2,0.0,-0.34973246,-0.34973246,0.29973245
FLRT3,0.0,-0.4846279,-0.4846279,0.4346279
FLT1,0.0,-0.3439862,-0.3439862,0.2939862
FLT3,0.0,-0.40113068,-0.40113068,0.35113066
FLT3LG,0.0,-0.4399508,-0.4399508,0.38995078
FLT4,0.0,-0.55246145,-0.55246145,0.50246143
FLVCR1,0.0,-0.61098176,-0.61098176,0.56098175
FLYWCH1,0.0,-0.50140774,-0.50140774,0.45140773
FMN1,0.0,-0.31140178,-0.31140178,0.26140177
FMNL1,0.0,-0.3943139,-0.3943139,0.3443139
FMO5,0.0,-0.3773311,-0.3773311,0.3273311
FN1,0.0,-0.5282139,-0.5282139,0.4782139
FN3K,0.0,-0.46401173,-0.46401173,0.41401172
FN3KRP,0.0,-0.7079431,-0.7079431,0.65794307
FNBP4,0.0,-0.6439533,-0.6439533,0.5939533
FNDC1,0.0,-0.45513484,-0.45513484,0.40513483
FNDC5,0.0,-0.52902395,-0.52902395,0.47902393
FNIP1,0.0,-0.47524434,-0.47524434,0.42524433
FNTA,0.0,-0.421219,-0.421219,0.37121898
FOLH1,0.0,-0.33722776,-0.33722776,0.28722775
FOS,0.0,-0.59723985,-0.59723985,0.54723984
FOSB,0.0,-0.72879094,-0.72879094,0.6787909
FOSL1,0.0,-0.36579084,-0.36579084,0.31579083
FOXA3,0.0,-0.44520986,-0.44520986,0.39520985
FOXB1,0.0,-0.33689633,-0.33689633,0.28689632
FOXB2,0.0,-0.31788707,-0.31788707,0.26788706
FOXC1,0.0,-0.34003195,-0.34003195,0.29003194
FOXC2,0.0,-0.40720394,-0.40720394,0.35720393
FOXD2,0.0,-0.36525717,-0.36525717,0.31525716
FOXD3,0.0,-0.34275818,-0.34275818,0.29275817
FOXD4L1,0.0,-0.5312414,-0.5312414,0.4812414
FOXE1,0.0,-0.45113504,-0.45113504,0.40113503
FOXF1,0.0,-0.3231271,-0.3231271,0.27312708
FOXF2,0.0,-0.5931105,-0.5931105,0.5431105
FOXG1,0.0,-0.3775888,-0.3775888,0.3275888
FOXI1,0.0,-0.31663764,-0.31663764,0.26663762
FOXI2,0.0,-0.37962508,-0.37962508,0.32962507
FOXI3,0.0,-0.41102672,-0.41102672,0.3610267
FOXJ1,0.0,-0.5963051,-0.5963051,0.54630506
FOXJ3,0.0,-0.88670975,-0.88670975,0.83670974
FOXK1,0.0,-0.76520526,-0.76520526,0.71520525
FOXK2,0.0,-0.5820101,-0.5820101,0.5320101
FOXL1,0.0,-0.330837,-0.330837,0.280837
FOXL2,0.0,-0.4215892,-0.4215892,0.37158918
FOXM1,0.0,-0.83340603,-0.83340603,0.783406
FOXN3,0.0,-0.4700634,-0.4700634,0.42006338
FOXN4,0.0,-0.86353725,-0.86353725,0.81353724
FOXO3,0.0,-0.8185637,-0.8185637,0.7685637
FOXO4,0.0,-0.5495263,-0.5495263,0.49952626
FOXP1,0.0,-0.38535953,-0.38535953,0.3353595
FOXP4,0.0,-0.41692662,-0.41692662,0.3669266
FOXQ1,0.0,-0.40204343,-0.40204343,0.35204342
FOXR1,0.0,-0.31368923,-0.31368923,0.26368922
FOXRED1,0.0,-0.50801975,-0.50801975,0.45801976
FOXRED2,0.0,-0.6343701,-0.6343701,0.5843701
FPGS,0.0,-0.4524036,-0.4524036,0.4024036
FRAT1,0.0,-0.43730637,-0.43730637,0.38730636
FRAT2,0.0,-0.6818264,-0.6818264,0.6318264
FREM2,0.0,-0.38700932,-0.38700932,0.3370093
FRMD3,0.0,-0.49004322,-0.49004322,0.4400432
FRMD4B,0.0,-0.4086556,-0.4086556,0.3586556
FRMPD1,0.0,-0.4484777,-0.4484777,0.39847767
FRS2,0.0,-0.39939064,-0.39939064,0.34939063
FRS3,0.0,-0.5156402,-0.5156402,0.4656402
FRYL,0.0,-0.5330913,-0.5330913,0.4830913
FSCN1,0.0,-0.39358678,-0.39358678,0.34358677
FSCN2,0.0,-0.34253776,-0.34253776,0.29253775
FSCN3,0.0,-0.3265211,-0.3265211,0.2765211
FSD1L,0.0,-0.4126886,-0.4126886,0.3626886
FST,0.0,-0.4484735,-0.4484735,0.3984735
FSTL1,0.0,-0.5839635,-0.5839635,0.5339635
FSTL3,0.0,-0.41366184,-0.41366184,0.36366183
FSTL4,0.0,-0.45350647,-0.45350647,0.40350646
FTHL17,0.0,-0.4529737,-0.4529737,0.40297368
FTL,0.0,-0.66438967,-0.66438967,0.61438966
FTMT,0.0,-0.34086382,-0.34086382,0.2908638
FTSJ1,0.0,-0.6010162,-0.6010162,0.5510162
FTSJ3,0.0,-0.6014263,-0.6014263,0.5514263
FUBP1,0.0,-0.48733437,-0.48733437,0.43733436
FUBP3,0.0,-0.36912683,-0.36912683,0.3191268
FUCA2,0.0,-0.6254383,-0.6254383,0.57543826
FUNDC2,0.0,-0.45336884,-0.45336884,0.40336883
FURIN,0.0,-0.45105678,-0.45105678,0.40105677
FUT2,0.0,-0.4412611,-0.4412611,0.3912611
FUZ,0.0,-0.36518705,-0.36518705,0.31518704
FXR1,0.0,-0.6926408,-0.6926408,0.64264077
FXR2,0.0,-0.61664814,-0.61664814,0.5666481
FXYD1,0.0,-0.37351114,-0.37351114,0.32351112
FXYD2,0.0,-0.3950692,-0.3950692,0.3450692
FYCO1,0.0,-0.61631715,-0.61631715,0.56631714
FZD1,0.0,-0.41056645,-0.41056645,0.36056644
FZD3,0.0,-0.51052225,-0.51052225,0.46052226
FZD5,0.0,-0.43408734,-0.43408734,0.38408732
FZD7,0.0,-0.33136594,-0.33136594,0.28136593
FZD8,0.0,-0.3846413,-0.3846413,0.33464128
FZD9,0.0,-0.26431856,-0.26431856,0.21431854
FZR1,0.0,-0.41654766,-0.41654766,0.36654764
G3BP2,0.0,-0.380808,-0.380808,0.33080798
G6PC3,0.0,-0.41498467,-0.41498467,0.36498466
G6PD,0.0,-0.48290068,-0.48290068,0.43290067
GAA,0.0,-0.9053517,-0.9053517,0.8553517
GAB1,0.0,-0.39113355,-0.39113355,0.34113353
GAB2,0.0,-0.9146932,-0.9146932,0.86469316
GAB3,0.0,-0.40356344,-0.40356344,0.35356343
GAB4,0.0,-0.35838294,-0.35838294,0.30838293
GABARAP,0.0,-0.52185655,-0.52185655,0.47185653
GABARAPL2,0.0,-0.66870046,-0.66870046,0.61870044
GABBR1,0.0,-0.37669846,-0.37669846,0.32669845
GABPA,0.0,-0.5698481,-0.5698481,0.5198481
GABRB2,0.0,-0.35351044,-0.35351044,0.30351043
GABRE,0.0,-0.31006995,-0.31006995,0.26006994
GABRG3,0.0,-0.36700848,-0.36700848,0.31700847
GABRQ,0.0,-0.32191262,-0.32191262,0.2719126
GAD1,0.0,-0.4177572,-0.4177572,0.3677572
GADD45A,0.0,-0.37472594,-0.37472594,0.32472593
GADD45B,0.0,-0.45390403,-0.45390403,0.40390402
GADD45G,0.0,-0.48250198,-0.48250198,0.43250197
GAK,0.0,-0.5816747,-0.5816747,0.5316747
GAL3ST3,0.0,-0.38895488,-0.38895488,0.33895487
GALE,0.0,-0.54876,-0.54876,0.49875998
GALK1,0.0,-0.4834373,-0.4834373,0.4334373
GALK2,0.0,-0.35133183,-0.35133183,0.30133182
GALNS,0.0,-0.54873186,-0.54873186,0.49873188
GALNT10,0.0,-0.53717846,-0.53717846,0.48717844
GALNT11,0.0,-0.7835979,-0.7835979,0.7335979
GALNT13,0.0,-0.32232976,-0.32232976,0.27232975
GALNT16,0.0,-0.35487002,-0.35487002,0.30487
GALNT18,0.0,-0.5083585,-0.5083585,0.4583585
GALNT2,0.0,-0.43466857,-0.43466857,0.38466856
GALNT6,0.0,-0.3936188,-0.3936188,0.34361878
GALR2,0.0,-0.4646648,-0.4646648,0.41466478
GANAB,0.0,-0.6755184,-0.6755184,0.6255184
GAPDH,0.0,-0.990399,-0.990399,0.940399
GAPVD1,0.0,-0.70742774,-0.70742774,0.6574277
GART,0.0,-0.45842183,-0.45842183,0.4084218
GAS1,0.0,-0.4307684,-0.4307684,0.3807684
GAS2L1,0.0,-0.5255428,-0.5255428,0.47554278
GAS2L2,0.0,-0.33887723,-0.33887723,0.28887722
GAS6,0.0,-0.54586095,-0.54586095,0.49586093
GAS8,0.0,-0.901002,-0.901002,0.851002
GATA2,0.0,-0.37940222,-0.37940222,0.3294022
GATA4,0.0,-0.45216915,-0.45216915,0.40216914
GATA5,0.0,-0.3704726,-0.3704726,0.3204726
GATA6,0.0,-0.3787922,-0.3787922,0.32879218
GATAD1,0.0,-0.6285047,-0.6285047,0.5785047
GATAD2B,0.0,-0.549408,-0.549408,0.499408
GATM,0.0,-0.26062638,-0.26062638,0.21062638
GBGT1,0.0,-0.271559,-0.271559,0.22155899
GBX2,0.0,-0.381517,-0.381517,0.33151698
GCAT,0.0,-0.6733181,-0.6733181,0.6233181
GCC1,0.0,-0.7261849,-0.7261849,0.6761849
GCC2,0.0,-0.411977,-0.411977,0.36197698
GCDH,0.0,-0.6099772,-0.6099772,0.5599772
GCGR,0.0,-0.4511053,-0.4511053,0.40110528
GCH1,0.0,-0.55465204,-0.55465204,0.504652
GCHFR,0.0,-0.58916354,-0.58916354,0.53916353
GCLC,0.0,-0.43759793,-0.43759793,0.38759792
GCLM,0.0,-0.36273885,-0.36273885,0.31273884
GCM2,0.0,-0.3783814,-0.3783814,0.3283814
GCOM1,0.0,-0.37952894,-0.37952894,0.32952893
GCSAML,0.0,-0.4377159,-0.4377159,0.38771588
GCSH,0.0,-0.65524554,-0.65524554,0.60524553
GDAP1,0.0,-0.62680095,-0.62680095,0.57680094
GDF10,0.0,-0.45473278,-0.45473278,0.40473276
GDF11,0.0,-0.41363832,-0.41363832,0.3636383
GDF6,0.0,-0.34388545,-0.34388545,0.29388544
GDF7,0.0,-0.30772993,-0.30772993,0.25772992
GDF9,0.0,-0.44319618,-0.44319618,0.39319617
GDNF,0.0,-0.31423712,-0.31423712,0.2642371
GDPD1,0.0,-0.68860734,-0.68860734,0.6386073
GDPD5,0.0,-0.42697817,-0.42697817,0.37697816
GDPGP1,0.0,-0.45365635,-0.45365635,0.40365633
GEMIN2,0.0,-0.50595427,-0.50595427,0.45595425
GEMIN5,0.0,-0.4875211,-0.4875211,0.4375211
GEMIN6,0.0,-0.6756515,-0.6756515,0.6256515
GEMIN7,0.0,-0.33201617,-0.33201617,0.28201616
GEMIN8,0.0,-0.3793026,-0.3793026,0.32930258
GEMIN8P4,0.0,-0.42899102,-0.42899102,0.378991
GEN1,0.0,-0.34368193,-0.34368193,0.29368192
GET4,0.0,-0.56142974,-0.56142974,0.5114297
GFER,0.0,-0.39944756,-0.39944756,0.34944755
GFOD1,0.0,-0.3613352,-0.3613352,0.31133518
GFOD2,0.0,-0.6949211,-0.6949211,0.64492106
GFPT1,0.0,-0.5961475,-0.5961475,0.54614747
GFRA1,0.0,-0.3774351,-0.3774351,0.32743508
GFRA3,0.0,-0.34965837,-0.34965837,0.29965836
GFY,0.0,-0.33155632,-0.33155632,0.2815563
GGA1,0.0,-0.83252054,-0.83252054,0.78252053
GGA2,0.0,-0.521913,-0.521913,0.47191298
GGA3,0.0,-0.4921534,-0.4921534,0.4421534
GGCT,0.0,-0.6133957,-0.6133957,0.5633957
GGCX,0.0,-0.4800205,-0.4800205,0.43002048
GGH,0.0,-0.29222968,-0.29222968,0.24222967
GGN,0.0,-0.36172348,-0.36172348,0.31172347
GGNBP2,0.0,-0.7306241,-0.7306241,0.68062407
GGPS1,0.0,-0.8422243,-0.8422243,0.7922243
GGT6,0.0,-0.4009947,-0.4009947,0.35099468
GGT7,0.0,-0.5941829,-0.5941829,0.5441829
GGTA1P,0.0,-0.5111943,-0.5111943,0.4611943
GGTLC1,0.0,-0.32100442,-0.32100442,0.2710044
GHITM,0.0,-0.5505017,-0.5505017,0.5005017
GHR,0.0,-0.47623014,-0.47623014,0.42623013
GHSR,0.0,-0.52070767,-0.52070767,0.47070765
GID8,0.0,-0.91571695,-0.91571695,0.86571693
GIGYF1,0.0,-0.34823576,-0.34823576,0.29823574
GIGYF2,0.0,-0.56536794,-0.56536794,0.5153679
GIN1,0.0,-0.5228628,-0.5228628,0.47286278
GINM1,0.0,-0.46158522,-0.46158522,0.4115852
GINS1,0.0,-0.4121529,-0.4121529,0.36215287
GINS2,0.0,-0.5883108,-0.5883108,0.53831077
GINS3,0.0,-0.48763344,-0.48763344,0.43763342
GINS4,0.0,-0.42591736,-0.42591736,0.37591735
GIPC1,0.0,-0.44671667,-0.44671667,0.39671665
GIPC2,0.0,-0.45337474,-0.45337474,0.40337473
GIPC3,0.0,-0.41368842,-0.41368842,0.3636884
GIT1,0.0,-0.47442323,-0.47442323,0.42442322
GIT2,0.0,-0.56008893,-0.56008893,0.5100889
GJA3,0.0,-0.3565777,-0.3565777,0.30657768
GJB1,0.0,-0.48803213,-0.48803213,0.43803212
GJB2,0.0,-0.5529614,-0.5529614,0.5029614
GJB3,0.0,-0.45187286,-0.45187286,0.40187284
GJB4,0.0,-0.4152285,-0.4152285,0.36522847
GJB6,0.0,-0.4628359,-0.4628359,0.4128359
GJC1,0.0,-0.65684104,-0.65684104,0.606841
GJD2,0.0,-0.3322249,-0.3322249,0.2822249
GK5,0.0,-0.45735162,-0.45735162,0.4073516
GLB1,0.0,-0.5262234,-0.5262234,0.4762234
GLB1L,0.0,-0.38021705,-0.38021705,0.33021703
GLB1L3,0.0,-0.33715093,-0.33715093,0.28715092
GLCE,0.0,-0.49797156,-0.49797156,0.44797155
GLDC,0.0,-0.3865013,-0.3865013,0.3365013
GLE1,0.0,-0.7195534,-0.7195534,0.6695534
GLG1,0.0,-0.7856423,-0.7856423,0.7356423
GLI1,0.0,-0.5435394,-0.5435394,0.49353942
GLI3,0.0,-0.46019614,-0.46019614,0.41019613
GLI4,0.0,-0.8124737,-0.8124737,0.7624737
GLIPR1L2,0.0,-0.4445673,-0.4445673,0.39456728
GLIS2,0.0,-0.336335,-0.336335,0.286335
GLMN,0.0,-0.4473568,-0.4473568,0.39735678
GLP1R,0.0,-0.39652222,-0.39652222,0.3465222
GLRA1,0.0,-0.30732757,-0.30732757,0.25732756
GLRA2,0.0,-0.3396356,-0.3396356,0.2896356
GLRA3,0.0,-0.34799963,-0.34799963,0.29799962
GLRX3,0.0,-0.3330159,-0.3330159,0.28301588
GLRX5,0.0,-0.5664663,-0.5664663,0.51646626
GLS,0.0,-0.53763676,-0.53763676,0.48763677
GLS2,0.0,-0.5270462,-0.5270462,0.47704622
GLT8D1,0.0,-0.968978,-0.968978,0.918978
GLUD1,0.0,-0.5202689,-0.5202689,0.4702689
GLUL,0.0,-0.39507073,-0.39507073,0.34507072
GLYCTK,0.0,-0.6881119,-0.6881119,0.6381119
GLYR1,0.0,-0.7441973,-0.7441973,0.6941973
GMCL1,0.0,-0.64776176,-0.64776176,0.59776175
GMDS,0.0,-0.5039454,-0.5039454,0.4539454
GMEB2,0.0,-0.75329345,-0.75329345,0.70329344
GMFB,0.0,-1.1448362,-1.1448362,1.0948362
GMIP,0.0,-0.4320554,-0.4320554,0.3820554
GMNC,0.0,-0.30833137,-0.30833137,0.25833136
GMPPB,0.0,-0.84591,-0.84591,0.79591
GMPR2,0.0,-0.7221553,-0.7221553,0.67215526
GMPS,0.0,-0.48107508,-0.48107508,0.43107507
GNA11,0.0,-0.4283649,-0.4283649,0.3783649
GNA12,0.0,-0.5467674,-0.5467674,0.49676743
GNAI1,0.0,-0.34190974,-0.34190974,0.29190972
GNAL,0.0,-0.5168333,-0.5168333,0.46683332
GNAQ,0.0,-0.35376382,-0.35376382,0.3037638
GNAZ,0.0,-0.37610054,-0.37610054,0.32610053
GNB1,0.0,-0.98092836,-0.98092836,0.93092835
GNB1L,0.0,-0.58290315,-0.58290315,0.53290313
GNB2,0.0,-0.7152155,-0.7152155,0.6652155
GNB3,0.0,-0.48654664,-0.48654664,0.43654662
GNB4,0.0,-0.44673353,-0.44673353,0.39673352
GNE,0.0,-0.7328083,-0.7328083,0.6828083
GNG11,0.0,-0.47445333,-0.47445333,0.42445332
GNG13,0.0,-0.44860142,-0.44860142,0.3986014
GNG5,0.0,-0.43645543,-0.43645543,0.38645542
GNG7,0.0,-0.33254284,-0.33254284,0.28254282
GNG8,0.0,-0.7680927,-0.7680927,0.7180927
GNL3,0.0,-0.8830051,-0.8830051,0.8330051
GNL3L,0.0,-0.5028021,-0.5028021,0.45280206
GNPAT,0.0,-0.7813385,-0.7813385,0.7313385
GNPNAT1,0.0,-0.82478935,-0.82478935,0.77478933
GNPTAB,0.0,-0.496974,-0.496974,0.44697398
GNPTG,0.0,-0.5131368,-0.5131368,0.4631368
GNRHR2,0.0,-0.33878034,-0.33878034,0.28878033
GOLGA1,0.0,-0.5191801,-0.5191801,0.4691801
GOLGA2,0.0,-0.6507982,-0.6507982,0.6007982
GOLGA3,0.0,-0.84229,-0.84229,0.79229
GOLGA4,0.0,-0.5751706,-0.5751706,0.52517056
GOLGA5,0.0,-0.4951844,-0.4951844,0.44518438
GOLGA7,0.0,-0.3901291,-0.3901291,0.34012908
GOLGA8B,0.0,-0.5575237,-0.5575237,0.5075237
GOLGB1,0.0,-0.42544898,-0.42544898,0.37544897
GOLM1,0.0,-0.4582479,-0.4582479,0.4082479
GOLPH3,0.0,-0.4621674,-0.4621674,0.4121674
GOLT1A,0.0,-0.45310572,-0.45310572,0.4031057
GON4L,0.0,-0.5803525,-0.5803525,0.5303525
GORASP1,0.0,-0.76532775,-0.76532775,0.71532774
GOSR1,0.0,-0.545873,-0.545873,0.495873
GOT1,0.0,-0.83760834,-0.83760834,0.7876083
GOT1L1,0.0,-0.28759614,-0.28759614,0.23759612
GOT2,0.0,-0.6753387,-0.6753387,0.6253387
GP1BA,0.0,-0.5133736,-0.5133736,0.4633736
GP1BB,0.0,-0.6156935,-0.6156935,0.5656935
GPAA1,0.0,-0.6382341,-0.6382341,0.58823407
GPANK1,0.0,-0.5880073,-0.5880073,0.53800726
GPATCH11,0.0,-0.3589082,-0.3589082,0.3089082
GPATCH2L,0.0,-0.42360514,-0.42360514,0.37360513
GPATCH3,0.0,-0.72570115,-0.72570115,0.67570114
GPATCH4,0.0,-0.37605688,-0.37605688,0.32605687
GPATCH8,0.0,-0.45646995,-0.45646995,0.40646994
GPC1,0.0,-0.43486714,-0.43486714,0.38486713
GPC2,0.0,-0.5379939,-0.5379939,0.48799393
GPC4,0.0,-0.5438404,-0.5438404,0.4938404
GPC5,0.0,-0.4099398,-0.4099398,0.35993978
GPD1L,0.0,-0.59097624,-0.59097624,0.5409762
GPI,0.0,-0.6864737,-0.6864737,0.6364737
GPM6B,0.0,-0.22637713,-0.22637713,0.17637713
GPN2,0.0,-0.8903302,-0.8903302,0.8403302
GPR101,0.0,-0.38334036,-0.38334036,0.33334035
GPR107,0.0,-0.45397937,-0.45397937,0.40397936
GPR108,0.0,-0.75860375,-0.75860375,0.70860374
GPR12,0.0,-0.4287514,-0.4287514,0.3787514
GPR135,0.0,-0.33291477,-0.33291477,0.28291476
GPR137B,0.0,-0.379327,-0.379327,0.329327
GPR137C,0.0,-0.4395961,-0.4395961,0.38959607
GPR139,0.0,-0.3510695,-0.3510695,0.3010695
GPR150,0.0,-0.33110172,-0.33110172,0.2811017
GPR153,0.0,-0.3433242,-0.3433242,0.2933242
GPR155,0.0,-0.36235172,-0.36235172,0.3123517
GPR157,0.0,-0.37978068,-0.37978068,0.32978067
GPR158,0.0,-0.33337036,-0.33337036,0.28337035
GPR161,0.0,-0.40121204,-0.40121204,0.35121202
GPR162,0.0,-0.3931742,-0.3931742,0.3431742
GPR176,0.0,-0.43175814,-0.43175814,0.38175812
GPR180,0.0,-0.61777306,-0.61777306,0.56777304
GPR25,0.0,-0.31864047,-0.31864047,0.26864046
GPR26,0.0,-0.4784371,-0.4784371,0.42843708
GPR27,0.0,-0.533368,-0.533368,0.483368
GPR3,0.0,-0.38462988,-0.38462988,0.33462986
GPR35,0.0,-0.49674875,-0.49674875,0.44674873
GPR39,0.0,-0.3548105,-0.3548105,0.3048105
GPR63,0.0,-0.34224612,-0.34224612,0.2922461
GPR68,0.0,-0.41949394,-0.41949394,0.36949393
GPRASP1,0.0,-0.36059767,-0.36059767,0.31059766
GPRC5B,0.0,-0.38863596,-0.38863596,0.33863595
GPRC5C,0.0,-0.31956494,-0.31956494,0.26956493
GPRIN1,0.0,-0.53376144,-0.53376144,0.48376143
GPRIN2,0.0,-0.23232873,-0.23232873,0.18232873
GPRIN3,0.0,-0.5155546,-0.5155546,0.4655546
GPS1,0.0,-0.77408,-0.77408,0.72407997
GPS2,0.0,-0.6693975,-0.6693975,0.61939746
GPSM1,0.0,-0.57622683,-0.57622683,0.5262268
GPSM2,0.0,-0.5855462,-0.5855462,0.5355462
GPT2,0.0,-0.43748087,-0.43748087,0.38748085
GPX1,0.0,-0.547555,-0.547555,0.49755502
GPX4,0.0,-0.60443467,-0.60443467,0.55443466
GPX7,0.0,-0.3225965,-0.3225965,0.27259648
GRAMD1A,0.0,-0.50551575,-0.50551575,0.45551574
GRB10,0.0,-0.43134016,-0.43134016,0.38134015
GRB14,0.0,-0.37452787,-0.37452787,0.32452786
GRB2,0.0,-0.4695276,-0.4695276,0.4195276
GRB7,0.0,-0.7718643,-0.7718643,0.7218643
GREM1,0.0,-0.53358686,-0.53358686,0.48358685
GRHL1,0.0,-0.45846146,-0.45846146,0.40846145
GRHL3,0.0,-0.4024027,-0.4024027,0.3524027
GRHPR,0.0,-1.0938615,-1.0938615,1.0438615
GRIA1,0.0,-0.53050417,-0.53050417,0.48050416
GRIA2,0.0,-0.42713502,-0.42713502,0.377135
GRIA3,0.0,-0.42904177,-0.42904177,0.37904176
GRID1,0.0,-0.41417736,-0.41417736,0.36417735
